gameid,roundNum,targetHex,alt1Hex,alt2Hex,clickStatus,strippedContents,cleanMsg
1220-a,35,#3CC38D,#17E883,#E619B9,target,the darker green  the less bright one,darker green less bright one
1220-a,36,#78877B,#887977,#808080,target,grey grey  real grey,grey grey real grey
1220-a,37,#DEB521,#A66759,#6F7F90,target,youre the best ,youre best
1220-a,37,#DEB521,#A66759,#6F7F90,target,yellow,yellow
1220-a,38,#9739C6,#141FEB,#BDB542,target,purple,purple
1220-a,38,#9739C6,#141FEB,#BDB542,target,LOL,lol
1220-a,39,#8D46B9,#8C6B94,#75738C,target,purplest purple,purplest purple
1220-a,39,#8D46B9,#8C6B94,#75738C,target,yup,yup
1220-a,40,#B7DD22,#A45B80,#6E9188,target,throw up green,throw green
1220-a,40,#B7DD22,#A45B80,#6E9188,target,they love this color,love color
1220-a,41,#AD9E52,#877C78,#7DD728,target,brownish yellow,brownish yellow
1220-a,42,#04FB80,#91CC33,#3EC16A,target,uhm  not throw up green,uhm throw green
1220-a,42,#04FB80,#91CC33,#3EC16A,target,so between the other two,two
1220-a,42,#04FB80,#91CC33,#3EC16A,target,the brighter one,brighter one
1220-a,43,#47DE21,#816A95,#5F12ED,target,green,green
1220-a,44,#878578,#629D6F,#77887A,distr2,ok    not the real grey  and not the green one,ok real grey green one
1220-a,45,#D6E718,#05FA6F,#A35C5E,target,no thats real grey   ,thats real grey
1220-a,45,#D6E718,#05FA6F,#A35C5E,target,yellow ,yellow
1220-a,46,#8A7585,#A65993,#7A6699,target,uhm  the dullest purple  almost grey,uhm dullest purple almost grey
1220-a,47,#A3635C,#887E77,#C4AD3B,target,reddish pinkish,reddish pinkish
1220-a,48,#E90AF5,#D74E28,#8C8673,target,bright purple,bright purple
1220-a,49,#93936C,#1349EC,#C73F38,target,not blue or red here,blue red
1220-a,49,#93936C,#1349EC,#C73F38,target,the other one,one
1220-a,50,#9E6261,#B04F86,#CD325E,distr1,so i guess the mauveish one ,guess mauveish one
5711-e,1,#345FCB,#E3E31C,#37C860,target,It is the color of the sky ,color sky
5711-e,2,#1CE390,#8AC13E,#55DB24,distr2,The lightest of the colors ,lightest colors
5711-e,3,#F70854,#E0DD1F,#394AC6,target,Yes  some of these are tough to come up with right away ,yes tough come right away
5711-e,3,#F70854,#E0DD1F,#394AC6,target,Most girls like this color ,girls like color
5711-e,4,#7F53AC,#9D6280,#6D6996,target,Red and blue make this color ,red blue make color
5711-e,4,#7F53AC,#9D6280,#6D6996,target,The United States ,united states
5711-e,4,#7F53AC,#9D6280,#6D6996,target,Florida,florida
5711-e,4,#7F53AC,#9D6280,#6D6996,target,nice,nice
5711-e,4,#7F53AC,#9D6280,#6D6996,target,cape coral,cape coral
5711-e,5,#2EB6D1,#BF4064,#61C639,target,Again  the sky ,sky
5711-e,6,#5CA377,#E3B11C,#27E916,target,The darkest of the colors ,darkest colors
5711-e,7,#2AC7D5,#F2DF0D,#857C7A,distr2,No  I'm just participating in it ,just participating
5711-e,7,#2AC7D5,#F2DF0D,#857C7A,distr2,Not the brightest  but not the darkest ,brightest darkest
5711-e,8,#D22DA6,#7A8485,#C639BA,distr2,Between purple and pink  on the brighter side ,purple pink brighter side
5711-e,9,#8C708F,#7E7986,#9513EC,distr2,This one's tough       ,one's tough
5711-e,9,#8C708F,#7E7986,#9513EC,distr2,The deeper purple ,deeper purple
5711-e,10,#968869,#857A82,#A932CD,target,Color closest to sand on the beach ,color closest sand beach
5711-e,11,#879F60,#4BB456,#5CA375,target,The color of a withering palm three branch ,color withering palm three branch
5711-e,12,#9816E9,#A138C7,#D52A9F,distr1,Another tough one       ,another tough one
5711-e,12,#9816E9,#A138C7,#D52A9F,distr1,The color that is not the brightest or the darkest ,color brightest darkest
5711-e,13,#3CF708,#6045BA,#5390AC,target,The color of grass ,color grass
5711-e,14,#24DB3F,#93846C,#33C7CC,target,lol  again the color of grass,lol color grass
5711-e,15,#6DF10E,#25DABC,#817E7F,target,Let's make it three in a row       ,make three row
5711-e,16,#B649A8,#8C20DF,#B737C8,target,The one that seems bland or toned down ,one seems bland toned
5711-e,17,#62879D,#5F06F9,#55AA8E,target,The paler of the two with similar colors ,paler two similar colors
5711-e,18,#4F61B0,#6009F6,#9E8861,target,The toned down version of the similar colors ,toned version similar colors
5711-e,19,#659D62,#3CC369,#FE0130,target,The pattern repeats       ,pattern repeats
5711-e,20,#8DA15E,#63B14E,#57A859,target,Not of the similar colors ,similar colors
5711-e,21,#5BDA25,#4AB565,#726A95,target,The brightest of them all ,brightest
5711-e,22,#8DB847,#27E619,#C6E916,target,The color that isn't bright ,color bright
5711-e,23,#CB4834,#E41B40,#788A75,distr2,The darker of the similar colors ,darker similar colors
5711-e,24,#7F5BA4,#4B60B4,#B1984E,target,Red and blue make this one ,red blue make one
5711-e,25,#7F38C7,#1153EE,#0694F9,target,The one that is different ,one different
5711-e,26,#BD1FE0,#9620DF,#80837C,target,The brightest of the three ,brightest three
5711-e,27,#4593BA,#36C953,#EB14B5,target,The color of the sky again ,color sky
5711-e,28,#78936C,#284ED7,#529BAD,distr1,The one that is not the same color as the others ,one color others
5711-e,29,#C33C7B,#019DFE,#E48D1B,target,The one that isn't bright ,one bright
5711-e,30,#5EA162,#90AD52,#49B685,target,The darkest of them all ,darkest
5711-e,31,#8B7474,#7C8381,#904AB5,target,The darker of the similar colors ,darker similar colors
5711-e,32,#87B847,#50DE21,#45B8BA,distr2,The paler of the similar colors ,paler similar colors
5711-e,33,#996766,#B84771,#6C9392,target,The toned down version of the similar colors ,toned version similar colors
5711-e,34,#D9AC26,#9A7765,#7334CB,target,The brightest of the colors ,brightest colors
5711-e,35,#78936C,#F70887,#99CB34,target,The darkest of them all ,darkest
5711-e,36,#3E93C1,#577DA8,#6E7491,target,The brightest of them all ,brightest
5711-e,37,#F79F08,#A88957,#6B9482,target,My favorite color and also 'the Florida             ',favorite color also 'the florida '
5711-e,37,#F79F08,#A88957,#6B9482,target,Think fruit ,think fruit
5711-e,38,#5F34CB,#1418EB,#BB446E,distr2,The color that be made from red and blue ,color made red blue
5711-e,39,#887777,#9F6F60,#B0714F,distr2,The palest of them all ,palest
5711-e,40,#F20DBD,#9252AD,#A028D7,target,The brightest of them all ,brightest
5711-e,41,#22ABDD,#3793C8,#728E71,target,The brighter of the similar colors ,brighter similar colors
5711-e,42,#14E3EB,#788787,#9A4AB5,target,Think bright ,think bright
5711-e,43,#A78F58,#8F9867,#85827A,target,More like the color of sand ,like color sand
5711-e,44,#29DD22,#B05E4F,#823DC2,target,Grass' color ,grass' color
5711-e,45,#726B94,#8D629D,#936C8B,target,The darkest of the three ,darkest three
5711-e,46,#699675,#525EAD,#C63978,target,The palest of the three ,palest three
5711-e,47,#91866E,#B1B04E,#7B36C9,distr1,The one that seems to clash the most ,one seems clash
5711-e,48,#C139C6,#7729D6,#76619E,target,The brightest of the three ,brightest three
5711-e,49,#34CBA0,#50AF74,#62AA55,target,Again  the brightest ,brightest
5711-e,50,#877887,#7A8085,#7F827D,target,The one that isn't the same ,one
2806-5,1,#42AABD,#3897C7,#71748E,target,hi,hi
2806-5,1,#42AABD,#3897C7,#71748E,target,sea,sea
2806-5,2,#888677,#BB4A44,#57A872,target,boring,boring
2806-5,3,#7A639C,#A25D9C,#9950AF,target,flower,flower
2806-5,3,#7A639C,#A25D9C,#9950AF,target,dull,dull
2806-5,3,#7A639C,#A25D9C,#9950AF,target,dark,dark
2806-5,4,#7155AA,#4B69B4,#F708F3,target,dark,dark
2806-5,4,#7155AA,#4B69B4,#F708F3,target,dark,dark
2806-5,5,#2F35D0,#59AD52,#C738C0,target,sky,sky
2806-5,6,#8AAB54,#70B34D,#14EB5F,target,pukey,pukey
2806-5,6,#8AAB54,#70B34D,#14EB5F,target,army,army
2806-5,7,#A75879,#BB4493,#05FA90,target,dull,dull
2806-5,7,#A75879,#BB4493,#05FA90,target,pale,pale
2806-5,8,#787B87,#8A7579,#7A857D,target,evening sky,evening sky
2806-5,9,#D412ED,#B914EB,#7F30CF,target,bright ,bright
2806-5,10,#808080,#798685,#6B54AB,target,bland boring,bland boring
2806-5,11,#3129D6,#6022DD,#7658A7,distr2,very bright and colorful,bright colorful
2806-5,12,#4257BD,#B3D52A,#837F7C,target,beautiful sky,beautiful sky
2806-5,13,#70788F,#837C7C,#F78308,target,evening sky,evening sky
2806-5,14,#708F79,#828679,#6A8D95,distr2,marine life underwater,marine life underwater
2806-5,15,#CF30AF,#A25D6A,#4E3EC1,distr1,bright hot,bright hot
2806-5,16,#0AF55C,#718E74,#0874F7,target,its ok grass,ok grass
2806-5,16,#0AF55C,#718E74,#0874F7,target,yes,yes
2806-5,17,#B5AE4A,#38F609,#B44BB0,target,dark sunflower,dark sunflower
2806-5,18,#88A35C,#CBBC34,#7C13EC,target,dull grass or weeds,dull grass weeds
2806-5,19,#0BF478,#6FE31C,#3E97C1,distr1,mix of sky and grass,mix sky grass
2806-5,19,#0BF478,#6FE31C,#3E97C1,distr1,hmmm dark,hmmm dark
2806-5,20,#A459A6,#D52A9C,#16E9B8,target,dark,dark
2806-5,20,#A459A6,#D52A9C,#16E9B8,target,not hot,hot
2806-5,21,#C33C80,#936996,#22FA05,target,hot bright flower,hot bright flower
2806-5,22,#ADA652,#909C63,#A85C57,distr1,dull off color,dull color
2806-5,22,#ADA652,#909C63,#A85C57,distr1,neutral,neutral
2806-5,23,#4D9EB3,#3AC936,#0E12F1,target,light sky,light sky
2806-5,24,#45BA5C,#59A65C,#421FE0,distr1,pastel grass,pastel grass
2806-5,25,#907D6F,#75778A,#D629B6,target,dull neutral ,dull neutral
2806-5,26,#8D9F60,#A78758,#8B8474,target,army,army
2806-5,27,#A61FE0,#89936C,#DA2531,distr2,bright ,bright
2806-5,28,#B84751,#83629D,#EE8E11,target,cheeks,cheeks
2806-5,29,#699496,#A8CC33,#79619E,target,light sky,light sky
2806-5,30,#7D42BD,#496BB6,#E0A61F,target,dark flower,dark flower
2806-5,30,#7D42BD,#496BB6,#E0A61F,target,smells relaxing,smells relaxing
2806-5,30,#7D42BD,#496BB6,#E0A61F,target,no,
2806-5,31,#967869,#8F7089,#99667D,target,dull off color ,dull color
2806-5,32,#70888F,#7B06F9,#D5C42A,distr1,light but not bright,light bright
2806-5,33,#F90663,#A6599D,#608A9F,target,bright hot ,bright hot
2806-5,34,#583EC1,#A04FB0,#88609F,target,bright clear skt,bright clear skt
2806-5,34,#583EC1,#A04FB0,#88609F,target,oops sky,oops sky
2806-5,35,#808080,#86758A,#7D7A85,distr1,medium,medium
2806-5,36,#8DD12E,#C8D02F,#4AA7B5,target,grass,grass
2806-5,37,#58A7A3,#9C8263,#E6F10E,target,sky,sky
2806-5,38,#3EC197,#9019E6,#D12E80,target,mix of sky and grass,mix sky grass
2806-5,39,#B34D75,#F1380E,#73748C,target,cheeks or light lipstick,cheeks light lipstick
2806-5,40,#F40BD1,#C8376C,#E7189E,target,bright glowing,bright glowing
2806-5,41,#554DB3,#FE0151,#93716C,target,sky,sky
2806-5,42,#609F72,#778882,#50AF94,target,sea water,sea water
2806-5,43,#0D8FF2,#14A7EB,#698D96,target,dark but colorful,dark colorful
2806-5,44,#A76D58,#7B8E71,#0EE6F1,target,medium cheeks,medium cheeks
2806-5,45,#3503FC,#AE29D6,#80D02F,target,dark sky,dark sky
2806-5,46,#3DC936,#1CE380,#09F6A7,target,grass dark,grass dark
2806-5,47,#4F6BB0,#7C4EB1,#294BD6,target,light evening sky,light evening sky
2806-5,48,#AA1DE2,#7F6996,#C23D86,target,relaxing smell flower,relaxing smell flower
2806-5,49,#6AC639,#0AF58F,#8B7481,target,dark grass,dark grass
2806-5,50,#25DA7C,#4562BA,#FC03A5,target,pale grass,pale grass
9923-6,1,#59A677,#659A75,#29BCD6,target,slightly brighter green,slightly brighter green
9923-6,2,#38C787,#44BB4E,#0DB9F2,target,sea foam green,sea foam green
9923-6,3,#CF3E30,#CB32CD,#09AFF6,target,red,red
9923-6,4,#887E77,#828679,#D0A02F,target,darker gray   has a little black in it,darker gray little black
9923-6,5,#18C8E7,#17B0E8,#1D5CE2,target,aquamarine,aquamarine
9923-6,6,#9950AF,#C936B3,#9F607C,target,purple,purple
9923-6,7,#8A7581,#6B9482,#8739C6,target,gray,gray
9923-6,8,#E61980,#F00F47,#B8477C,target,hot pink,hot pink
9923-6,9,#3DC29C,#45BA70,#B34D6D,distr1,sea foam green,sea foam green
9923-6,10,#AD52A0,#A45B5E,#839D62,target,purple,purple
9923-6,12,#D12EBB,#06F9B4,#7E7F81,target,pink,pink
9923-6,13,#6C36C9,#A709F6,#A6599F,target,dark purple,dark purple
9923-6,14,#8A738C,#057FFA,#4EB14E,target,gray,gray
9923-6,15,#AFF708,#25DA31,#6B8994,distr1,apple green   muted of the two,apple green muted two
9923-6,16,#6C9392,#5298AD,#9A7C65,target,gray blue   darker of the two bluish colors,gray blue darker two bluish colors
9923-6,17,#45CC33,#3DC274,#0EF121,distr1,darkest green   has a little gray or brown in it,darkest green little gray brown
9923-6,18,#B2FE01,#77AB54,#C33C64,target,yellow,yellow
9923-6,19,#9F8B60,#7D8679,#2ED18A,target,brown,brown
9923-6,20,#42BD98,#19E624,#EC6D13,target,blue,blue
9923-6,21,#91B946,#3CC34E,#19E64D,target,green gray,green gray
9923-6,22,#36D728,#8DE619,#40BF64,distr1,apple green,apple green
9923-6,23,#5FD728,#44BBB7,#D5412A,target,green,green
9923-6,24,#839C63,#52AD69,#78758A,distr2,one that is not green or gray,one green gray
9923-6,25,#92BD42,#BCDF20,#A0B04F,target,second brightest   a combo of the other two,second brightest combo two
9923-6,26,#8B4DB3,#F90643,#4B8DB4,target,purple,purple
9923-6,27,#2E36D1,#684AB5,#C4F20D,target,blue,blue
9923-6,28,#5038C7,#5B69A4,#44D926,target,deeper purple,deeper purple
9923-6,29,#26D99D,#38C7C2,#54AB9B,target,brightest,brightest
9923-6,30,#8B7674,#7E4AB5,#2A99D5,target,brown,brown
9923-6,31,#2DD296,#5BA491,#86A659,target,sea foam   brightest lightest,sea foam brightest lightest
9923-6,32,#735EA1,#6E9175,#AC535F,target,purple,purple
9923-6,33,#6550AF,#1F3FE0,#A534CB,target,deeper purple,deeper purple
9923-6,34,#93806C,#8E4AB5,#53AC9A,target,brown,brown
9923-6,35,#57D02F,#6C20DF,#857C7A,target,green,green
9923-6,36,#37C882,#94AC53,#ED125F,target,brighter green   close to sea foam,brighter green close sea foam
9923-6,37,#AC5397,#A45B83,#628A9D,target,brighter purple,brighter purple
9923-6,38,#878C73,#7B946B,#6F9078,target,one with gray in it,one gray
9923-6,39,#32CD73,#44BD42,#16E967,target,the second brightest ,second brightest
9923-6,40,#1CE39D,#AD4BB4,#143CEB,target,green,green
9923-6,41,#7C6A95,#13B2EC,#F906A8,target,purple,purple
9923-6,42,#B9A846,#C4C43B,#4EB1A6,target,brown  not mustard yellow one ,brown mustard yellow one
9923-6,43,#8B7B74,#73778C,#3BC43B,target,one that is not green or gray,one green gray
9923-6,44,#B5A04A,#12B6ED,#68F50A,target,brown,brown
9923-6,45,#4E8DB1,#757C8A,#386CC7,target,metallic blue  combo of two others ,metallic blue combo two others
9923-6,46,#1446EB,#6B8394,#884FB0,target,blue,blue
9923-6,47,#7BB04F,#3EC158,#C83795,distr1,darker green,darker green
9923-6,48,#3EED12,#B0794F,#1395EC,target,green,green
9923-6,49,#6A958A,#F50A5C,#E28D1D,target,gray,gray
9923-6,50,#D52A4C,#AF5086,#AD525B,distr1,red pink,red pink
7601-b,1,#30CF5B,#956A86,#938C6C,target,green,green
7601-b,2,#4AB57A,#77936C,#A2AC53,target,normal green,normal green
7601-b,3,#B34D6D,#8C7773,#A3625C,target,more pink,pink
7601-b,4,#7858A7,#0653F9,#67609F,target,most like purple,like purple
7601-b,5,#D22D96,#7E8081,#8A6C93,target,bright pink,bright pink
7601-b,6,#E84417,#DA2546,#87787C,target,orange,orange
7601-b,7,#8E37C8,#D2CD2D,#496FB6,target,purple,purple
7601-b,8,#8E9867,#86A45B,#BBB344,target,dullest green,dullest green
7601-b,9,#9E6199,#A35C84,#59A667,target,more purple,purple
7601-b,10,#189EE7,#7CB14E,#CF30A4,target,blue,blue
7601-b,11,#D524DB,#B833CC,#CB348A,distr2,brightest pink,brightest pink
7601-b,12,#22DDCD,#01F1FE,#808080,target,sea green,sea green
7601-b,13,#7E837C,#8B8B74,#7A8285,target,mix of two other colors here,mix two colors
7601-b,14,#D79D28,#9F9B60,#9A9065,target,orange,orange
7601-b,15,#5994A6,#41B6BE,#966976,distr1,more blue,blue
7601-b,16,#B34D72,#81B54A,#18E7D9,target,pink,pink
7601-b,17,#50AF70,#61A659,#E81775,distr1,more green,green
7601-b,18,#495FB6,#9B40BF,#8737C8,target,bluish,bluish
7601-b,19,#5EA161,#26D92F,#12EDD4,target,olive green,olive green
7601-b,20,#8D53AC,#7B4EB1,#9E6166,target,pinker purple,pinker purple
7601-b,21,#C837C1,#CF308F,#9CAF50,target,more purple pink,purple pink
7601-b,22,#46B991,#7E7A85,#B946A8,target,sea foam,sea foam
7601-b,23,#95826A,#7C837F,#864BB4,target,brown,brown
7601-b,24,#F00FB0,#B84767,#A758A6,target,bright pink,bright pink
7601-b,25,#79738C,#807887,#A8BF40,target,grey,grey
7601-b,26,#CCBF33,#A4A25B,#E3AB1C,target,normal yellow,normal yellow
7601-b,27,#16E9DB,#47B4B8,#808080,target,brightest,brightest
7601-b,28,#798684,#220AF5,#3FDB24,target,grey,grey
7601-b,29,#179BE8,#5762A8,#6DB847,target,blue,blue
7601-b,30,#786C93,#9745BA,#629D7C,target,dull purple,dull purple
7601-b,31,#645BA4,#946B83,#837887,target,purple,purple
7601-b,32,#609F98,#2B39D4,#BA37C8,target,green,green
7601-b,33,#19E65E,#B9F20D,#67B847,target,normal green,normal green
7601-b,34,#8F8570,#808080,#998966,target,duller brown,duller brown
7601-b,35,#9E6561,#F0BB0F,#28D730,target,pink,pink
7601-b,36,#48D22D,#6B9394,#936996,target,green,green
7601-b,37,#9F59A6,#A45B92,#93916C,target,more purple,purple
7601-b,38,#778088,#DB24C0,#9D9762,target,grey,grey
7601-b,39,#3EAFC1,#9C6388,#2842D7,target,green,green
7601-b,40,#AA558F,#CD3273,#A25CA3,target,mix of two other pinks,mix two pinks
7601-b,41,#470FF0,#E81736,#3BC448,target,blue,blue
7601-b,42,#412AD5,#015AFE,#8F09F6,target,dark blue,dark blue
7601-b,43,#858679,#3771C8,#F60954,target,greyish,greyish
7601-b,44,#77887E,#1D76E2,#2FD0A5,target,greyish,greyish
7601-b,45,#8B7B74,#817788,#3BC4A0,target,brown,brown
7601-b,46,#8C8C73,#819E61,#629D6D,target,brownish,brownish
7601-b,47,#F00FB0,#DA25D4,#27E916,target,bright pink,bright pink
7601-b,48,#2DA1D2,#6A9582,#CD4432,target,blue,blue
7601-b,49,#6AB649,#DB2483,#637E9C,target,green,green
7601-b,50,#08CFF7,#33BDCC,#A45B67,target,sky blue,sky blue
7277-5,1,#F00FCA,#A85779,#F00F69,distr2,hot pink,hot pink
7277-5,2,#CC338C,#946B76,#32ACCD,target,purple,purple
7277-5,2,#CC338C,#946B76,#32ACCD,target,bright,bright
7277-5,3,#6C8793,#0BA2F4,#67DA25,target,gray blue,gray blue
7277-5,4,#33CC57,#55B946,#A1965E,target,neon green,neon green
7277-5,4,#33CC57,#55B946,#A1965E,target,blue,blue
7277-5,5,#8EBD42,#7D8280,#391BE4,target,green,green
7277-5,6,#78877E,#777A88,#4E93B1,target,elephant gray,elephant gray
7277-5,7,#0964F6,#A35C63,#E4C61B,distr1,blue,blue
7277-5,8,#8658A7,#6029D6,#A78358,target,no worries,worries
7277-5,8,#8658A7,#6029D6,#A78358,target,barney purple not blue purple,barney purple blue purple
7277-5,9,#F40BD8,#7A8584,#F90673,target,pink that is more purple than red,pink purple red
7277-5,10,#788B74,#61969E,#F40BBA,target,smog gray,smog gray
7277-5,11,#F07C0F,#4DB36B,#5C61A3,target,orange,orange
7277-5,12,#2BD47D,#22DD32,#8DB44B,target,wintergreen,wintergreen
7277-5,13,#82817D,#3BC496,#7925DA,target,gray,gray
7277-5,14,#708F7A,#4F9DB0,#778884,target,smog gray,smog gray
7277-5,14,#708F7A,#4F9DB0,#778884,target,green tint,green tint
7277-5,15,#788B74,#1DE29A,#2963D6,target,brownish gray,brownish gray
7277-5,16,#03A1FC,#12CCED,#3E3EC1,target,sky blue not lightest,sky blue lightest
7277-5,17,#4294BD,#ACAB53,#E21D4E,target,blue,blue
7277-5,18,#9404FB,#14A0EB,#9C7763,target,purple,purple
7277-5,19,#966989,#A758A4,#DF2093,distr2,rose pink,rose pink
7277-5,20,#CEE619,#D53E2A,#653EC1,target,yellow,yellow
7277-5,21,#BD42B0,#A25D98,#6B639C,target,bright pink,bright pink
7277-5,22,#8F8670,#84AA55,#B3A74D,distr2,brown tan,brown tan
7277-5,23,#F10EB1,#8E8D71,#7D708F,target,pink,pink
7277-5,24,#758F70,#91846E,#7C8382,target,green,green
7277-5,25,#639C86,#80837C,#788783,target,green,green
7277-5,26,#AA5E55,#A35C63,#AD6552,target,omg,omg
7277-5,26,#AA5E55,#A35C63,#AD6552,target,um one of the orange ones that has more red,um one orange ones red
7277-5,27,#FE5101,#FE7B01,#BB6C44,target,nice,nice
7277-5,27,#FE5101,#FE7B01,#BB6C44,target,brightest orange neon,brightest orange neon
7277-5,27,#FE5101,#FE7B01,#BB6C44,target,pumpkin,pumpkin
7277-5,28,#7A857B,#7D7887,#45BA7E,target,green gray,green gray
7277-5,29,#99609F,#887783,#BB8944,target,bright purple,bright purple
7277-5,30,#CF3070,#935CA3,#B44B8A,target,hot pink,hot pink
7277-5,31,#837C81,#A15F5E,#99668A,target,gray,gray
7277-5,32,#1D96E2,#597FA6,#876C93,target,bright blue,bright blue
7277-5,33,#AB4BB4,#9A6575,#9D9862,target,purple,purple
7277-5,33,#AB4BB4,#9A6575,#9D9862,target,bright,bright
7277-5,34,#5259AD,#80817E,#ED12B6,target,blue,blue
7277-5,35,#3EC170,#E2CE1D,#215DDE,target,green,green
7277-5,36,#A0A35C,#759867,#D12E7A,target,yellow tan,yellow tan
7277-5,37,#A5B34D,#72A857,#9E59A6,target,pee yellow,pee yellow
7277-5,37,#A5B34D,#72A857,#9E59A6,target,if youre sick,youre sick
7277-5,38,#AC7453,#A76C58,#837D7C,target,lighter orange,lighter orange
7277-5,39,#808080,#2DD232,#D22D64,target,gray,gray
7277-5,40,#DA25D4,#D7285C,#59A666,target,purple,purple
7277-5,41,#AD3EC1,#32CD6B,#42A4BD,target,purple,purple
7277-5,42,#A5BB44,#D4C32B,#3DC2B7,target,pee yellow,pee yellow
7277-5,42,#A5BB44,#D4C32B,#3DC2B7,target,light green,light green
7277-5,42,#A5BB44,#D4C32B,#3DC2B7,target,vomit,vomit
7277-5,43,#82629D,#85807A,#5FD02F,target,purple,purple
7277-5,44,#06C4F9,#2DBAD2,#2292DD,target,brightest blue neony,brightest blue neony
7277-5,45,#BD4D42,#C15D3E,#0AF583,target,red not orange,red orange
7277-5,46,#D9BE26,#AA55A3,#22FA05,target,yellow,yellow
7277-5,47,#9D7562,#A88157,#45BA95,target,mauve,mauve
7277-5,47,#9D7562,#A88157,#45BA95,target,red brown,red brown
7277-5,47,#9D7562,#A88157,#45BA95,target,pinky brown,pinky brown
