gameid,time,roundNum,trialType,condition,nameClickedObj,targetStatusClickedObj,spLocsClickedObj,lisLocsClickedObj,basiclevelClickedObj,superdomainClickedObj,alt1Name,alt1TargetStatus,alt1SpLocs,alt1LisLocs,alt1Basiclevel,alt1superdomain,alt2Name,alt2TargetStatus,alt2SpLocs,alt2LisLocs,alt2Basiclevel,alt2superdomain,speakerMessages,listenerMessages,messageTimeStamps,refExp,clickedType,sub,basic,super,moreThanOneLevelMentioned,automaticallyLabelledTrial,manualAdditionTrial,additionalAttrMentioned,onlyAttrMentioned,oneMentioned,theMentioned,fullSentence,noLevelMentioned,,,,,,,,,,,
1511-d,1455302575947,62,subSuperTrial,basic12,hummingBird,target,4,3,bird,animal,sparrow,distractor,2,4,bird,animal,pig,distractor,3,2,NA,animal,bird in flight,,1455302573763,bird in flight,hummingBird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1511-d,1455302581135,63,subSuperTrial,basic22,catfish,target,4,2,fish,animal,cow,distractor,2,4,NA,animal,lobster,distractor,3,3,NA,animal,catfish,,1455302580135,catfish,catfish,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1511-d,1455302590849,65,subSuperTrial,basic23,sunflower,target,4,2,flower,plant,pottedPlant,distractor,2,4,NA,plant,train,distractor,3,3,NA,vehicle,sunflower,,1455302589468,sunflower,sunflower,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1511-d,1455302597658,66,subSuperTrial,basic12,dalmatian,target,3,3,dog,animal,crocodile,distractor,4,4,NA,animal,greyhound,distractor,2,2,dog,animal,dalmation,,1455302596592,dalmation,dalmatian,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1511-d,1455302631101,71,subSuperTrial,basic23,suv,target,2,4,car,vehicle,rosemary,distractor,3,3,NA,plant,motorcycle,distractor,4,2,NA,vehicle,car,,1455302629654,car,suv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1511-d,1455302637178,72,subSuperTrial,basic22,poloShirt,target,4,2,shirt,clothing,bathrobe,distractor,2,3,NA,clothing,dress,distractor,3,4,NA,clothing,shirt,,1455302635197,shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302330197,4,subSuperTrial,basic33,minivan,target,3,4,car,vehicle,crocodile,distractor,4,3,NA,animal,rosemary,distractor,2,2,NA,plant,car,,1455302327329,car,minivan,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302339070,5,subSuperTrial,basic33,tulip,target,4,3,flower,plant,gloves,distractor,2,2,NA,clothing,firetruck,distractor,3,4,NA,vehicle,rose,,1455302337559,rose,tulip,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302357269,7,subSuperTrial,basic33,germanShepherd,target,2,4,dog,animal,bookcase,distractor,4,2,NA,furniture,rosemary,distractor,3,3,NA,plant,dog,,1455302355587,dog,germanShepherd,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302381164,9,subSuperTrial,basic22,mnMs,target,4,2,candy,snack,popcorn,distractor,2,4,NA,snack,cookies,distractor,3,3,NA,snack,M&M's,,1455302379800,M&M's,mnMs,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302415695,12,subSuperTrial,basic12,daisy,target,3,3,flower,plant,lily,distractor,2,4,flower,plant,rosemary,distractor,4,2,NA,plant,dandelion,,1455302413709,dandelion,daisy,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302439397,14,subSuperTrial,basic33,coffeeTable,target,3,3,table,furniture,popcorn,distractor,2,2,NA,snack,rhino,distractor,4,4,NA,animal,wood table,,1455302436842,wood table,coffeeTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302451582,15,subSuperTrial,basic33,dalmatian,target,4,3,dog,animal,wardrobe,distractor,2,4,NA,furniture,bathrobe,distractor,3,2,NA,clothing,Dalmation,,1455302450214,Dalmation,dalmatian,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302526914,20,subSuperTrial,basic12,diningTable,target,4,3,table,furniture,lamp,distractor,3,2,NA,furniture,sideTable,distractor,2,4,table,furniture,long table,,1455302525045,long table,diningTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302537381,21,subSuperTrial,basic23,tShirt,target,4,2,shirt,clothing,bathrobe,distractor,3,3,NA,clothing,kitten,distractor,2,4,NA,animal,blue shirt,,1455302535622,blue shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302564197,23,subSuperTrial,basic33,picnicTable,target,2,2,table,furniture,bathrobe,distractor,4,4,NA,clothing,grasses,distractor,3,3,NA,plant,wood table,,1455302562653,wood table,picnicTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302592494,25,subSuperTrial,basic22,polarBear,target,2,3,bear,animal,pig,distractor,4,2,NA,animal,kitten,distractor,3,4,NA,animal,polar bear,,1455302584840,polar bear,polarBear,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302605374,26,subSuperTrial,basic12,pandaBear,target,2,4,bear,animal,snake,distractor,3,3,NA,animal,koalaBear,distractor,4,2,bear,animal,Panda bear,,1455302603235,Panda bear,pandaBear,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302654309,28,subSuperTrial,basic12,poloShirt,target,4,3,shirt,clothing,bathrobe,distractor,2,4,NA,clothing,campShirt,distractor,3,2,shirt,clothing,light blue shirt___ not button down,,1455302650912,light blue shirt  not button down,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302668190,29,subSuperTrial,basic12,goldFish,target,3,2,fish,animal,discusFish,distractor,4,4,fish,animal,pig,distractor,2,3,NA,animal,gold fish,,1455302664910,gold fish,goldFish,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302680737,30,subSuperTrial,basic22,parrot,target,4,3,bird,animal,snake,distractor,3,4,NA,animal,hamster,distractor,2,2,NA,animal,parakeet,,1455302678583,parakeet,parrot,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302710747,32,subSuperTrial,basic23,pug,target,4,4,dog,animal,firetruck,distractor,3,2,NA,vehicle,sheep,distractor,2,3,NA,animal,Pug dog,,1455302708635,Pug dog,pug,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302750315,35,subSuperTrial,basic23,jellyBeans,target,3,2,candy,snack,popcorn,distractor,2,3,NA,snack,train,distractor,4,4,NA,vehicle,jelly beans,,1455302748737,jelly beans,jellyBeans,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302786040,37,subSuperTrial,basic22,suv,target,4,2,car,vehicle,ambulance,distractor,3,4,NA,vehicle,motorcycle,distractor,2,3,NA,vehicle,white four door car,,1455302783005,white four door car,suv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302797227,38,subSuperTrial,basic22,sportsCar,target,4,3,car,vehicle,train,distractor,2,4,NA,vehicle,ambulance,distractor,3,2,NA,vehicle,sports car,,1455302793496,sports car,sportsCar,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302816830,40,subSuperTrial,basic33,dressShirt,target,2,2,shirt,clothing,wardrobe,distractor,4,4,NA,furniture,motorcycle,distractor,3,3,NA,vehicle,blue shirt,,1455302815197,blue shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302856379,44,subSuperTrial,basic23,skittles,target,2,3,candy,snack,chips,distractor,4,2,NA,snack,bookcase,distractor,3,4,NA,furniture,Skittles,,1455302854628,Skittles,skittles,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302896862,47,subSuperTrial,basic33,bedsideTable,target,4,4,table,furniture,lion,distractor,2,3,NA,animal,bathrobe,distractor,3,2,NA,clothing,wooden stand,,1455302895108,wooden stand,bedsideTable,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
6588-d,1455302907003,48,subSuperTrial,basic22,hummingBird,target,3,4,bird,animal,rhino,distractor,4,3,NA,animal,hamster,distractor,2,2,NA,animal,bird,,1455302901800,bird,hummingBird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302917164,49,subSuperTrial,basic33,swordFish,target,4,4,fish,animal,pretzels,distractor,3,3,NA,snack,wardrobe,distractor,2,2,NA,furniture,sword fish,,1455302915603,sword fish,swordFish,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302943189,51,subSuperTrial,basic23,catfish,target,4,2,fish,animal,bison,distractor,2,4,NA,animal,bed,distractor,3,3,NA,furniture,cat fish,,1455302941139,cat fish,catfish,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302955285,52,subSuperTrial,basic22,rose,target,3,3,flower,plant,rosemary,distractor,2,4,NA,plant,grasses,distractor,4,2,NA,plant,rose,,1455302947998,rose,rose,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302970191,53,subSuperTrial,basic22,eagle,target,2,4,bird,animal,rabbit,distractor,4,2,NA,animal,lobster,distractor,3,3,NA,animal,eagle,,1455302962225,eagle,eagle,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455302997384,54,subSuperTrial,basic12,clownFish,target,2,2,fish,animal,discusFish,distractor,3,3,fish,animal,iguana,distractor,4,4,NA,animal,clown fish___ black highlights,,1455302992963,clown fish  black highlights,clownFish,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455303026754,56,subSuperTrial,basic12,pigeon,target,3,4,bird,animal,sparrow,distractor,2,3,bird,animal,cow,distractor,4,2,NA,animal,pigeon,,1455303022464,pigeon,pigeon,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455303053368,57,subSuperTrial,basic12,hawaiiShirt,target,3,2,shirt,clothing,bathrobe,distractor,2,3,NA,clothing,campShirt,distractor,4,4,shirt,clothing,blue shirt with flowery pattern,,1455303050813,blue shirt with flowery pattern,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455303132600,63,subSuperTrial,basic22,grizzlyBear,target,3,2,bear,animal,rabbit,distractor,4,3,NA,animal,hamster,distractor,2,4,NA,animal,brown bear,,1455303131098,brown bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455303151880,65,subSuperTrial,basic23,husky,target,2,2,dog,animal,bookcase,distractor,3,3,NA,furniture,elephant,distractor,4,4,NA,animal,wolf,,1455303150342,wolf,husky,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455303180888,68,subSuperTrial,basic23,sunflower,target,3,2,flower,plant,socks,distractor,2,4,NA,clothing,rosemary,distractor,4,3,NA,plant,sunflower,,1455303179214,sunflower,sunflower,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455303189512,69,subSuperTrial,basic12,blackBear,target,2,2,bear,animal,lobster,distractor,3,4,NA,animal,koalaBear,distractor,4,3,bear,animal,black bear,,1455303187671,black bear,blackBear,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455303200411,70,subSuperTrial,basic23,gummyBears,target,4,2,candy,snack,chips,distractor,3,4,NA,snack,bison,distractor,2,3,NA,animal,gummy bears,,1455303198901,gummy bears,gummyBears,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6588-d,1455303210325,71,subSuperTrial,basic23,convertible,target,3,4,car,vehicle,train,distractor,2,3,NA,vehicle,dress,distractor,4,2,NA,clothing,silver car,,1455303208717,silver car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302344002,1,subSuperTrial,basic33,grizzlyBear,target,2,4,bear,animal,chips,distractor,3,2,NA,snack,wardrobe,distractor,4,3,NA,furniture,it is a bear,,1455302342404,it is a bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,
0585-7,1455302349033,2,subSuperTrial,basic33,germanShepherd,target,2,4,dog,animal,chips,distractor,3,2,NA,snack,dress,distractor,4,3,NA,clothing,dog,,1455302347491,dog,germanShepherd,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302354728,3,subSuperTrial,basic22,tulip,target,3,2,flower,plant,rosemary,distractor,2,4,NA,plant,pottedPlant,distractor,4,3,NA,plant,rose,,1455302353260,rose,tulip,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302369335,5,subSuperTrial,basic33,jellyBeans,target,3,4,candy,snack,elephant,distractor,4,2,NA,animal,wardrobe,distractor,2,3,NA,furniture,jellybeanz,,1455302367716,jellybeanz,jellyBeans,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302378994,7,subSuperTrial,basic33,tShirt,target,2,3,shirt,clothing,wardrobe,distractor,3,4,NA,furniture,pottedPlant,distractor,4,2,NA,plant,blue shirt,,1455302377851,blue shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302436818,14,subSuperTrial,basic22,hawaiiShirt,target,2,3,shirt,clothing,gloves,distractor,3,4,NA,clothing,dress,distractor,4,2,NA,clothing,flower shirt,,1455302435543,flower shirt,hawaiiShirt,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302455335,15,subSuperTrial,basic23,pigeon,target,2,4,bird,animal,firetruck,distractor,3,3,NA,vehicle,iguana,distractor,4,2,NA,animal,are you a real person___pidgeon___:O,yes.,1455302445343___1455302448609___1455302451176___1455302456088,are you a real person pidgeon,pigeon,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302468908,16,subSuperTrial,basic23,bedsideTable,target,4,4,table,furniture,bed,distractor,2,3,NA,furniture,cow,distractor,3,2,NA,animal,dresser,we're cruising!,1455302465584___1455302466084,dresser,bedsideTable,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302473913,17,subSuperTrial,basic22,hummingBird,target,4,3,bird,animal,elephant,distractor,3,4,NA,animal,kitten,distractor,2,2,NA,animal,for sure___bird,,1455302470559___1455302472611,for sure,hummingBird,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302483717,19,subSuperTrial,basic22,clownFish,target,3,2,fish,animal,bison,distractor,2,4,NA,animal,elephant,distractor,4,3,NA,animal,fish,,1455302482615,fish,clownFish,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302500637,22,subSuperTrial,basic12,eagle,target,4,3,bird,animal,sheep,distractor,3,2,NA,animal,sparrow,distractor,2,4,bird,animal,eagle,,1455302499560,eagle,eagle,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302526403,24,subSuperTrial,basic12,daisy,target,4,3,flower,plant,ivy,distractor,3,2,NA,plant,lily,distractor,2,4,flower,plant,daisy?___yellow in middle,uh___ okay yellow,1455302514724___1455302520891___1455302525373,daisy?,daisy,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302549409,28,subSuperTrial,basic23,dressShirt,target,4,2,shirt,clothing,hamster,distractor,3,3,NA,animal,socks,distractor,2,4,NA,clothing,shirt,,1455302548128,shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302561353,30,subSuperTrial,basic33,pandaBear,target,3,4,bear,animal,pretzels,distractor,2,3,NA,snack,train,distractor,4,2,NA,vehicle,panda!,,1455302560150,panda!,pandaBear,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302566929,31,subSuperTrial,basic12,skittles,target,2,3,candy,snack,candyCorn,distractor,3,4,candy,snack,pretzels,distractor,4,2,NA,snack,skittles,panda!!!,1455302565469___1455302565769,skittles,skittles,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302581049,34,subSuperTrial,basic22,goldFish,target,4,3,fish,animal,rhino,distractor,2,4,NA,animal,hamster,distractor,3,2,NA,animal,fish,,1455302580079,fish,goldFish,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302596308,35,subSuperTrial,basic12,coffeeTable,target,3,4,table,furniture,bed,distractor,2,2,NA,furniture,sideTable,distractor,4,3,table,furniture,low table,,1455302594282,low table,coffeeTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302605689,37,subSuperTrial,basic23,diningTable,target,3,3,table,furniture,wardrobe,distractor,4,4,NA,furniture,pottedPlant,distractor,2,2,NA,plant,table,,1455302604311,table,diningTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302615149,39,subSuperTrial,basic23,dalmatian,target,3,3,dog,animal,sheep,distractor,4,2,NA,animal,motorcycle,distractor,2,4,NA,vehicle,dog,,1455302614014,dog,dalmatian,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302627532,42,subSuperTrial,basic33,swordFish,target,4,4,fish,animal,bed,distractor,2,2,NA,furniture,ambulance,distractor,3,3,NA,vehicle,fish,,1455302626314,fish,swordFish,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302643575,45,subSuperTrial,basic22,mnMs,target,2,4,candy,snack,popcorn,distractor,4,2,NA,snack,cookies,distractor,3,3,NA,snack,M&m,,1455302642298,M&m,mnMs,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302648564,46,subSuperTrial,basic33,sunflower,target,2,3,flower,plant,bison,distractor,4,4,NA,animal,ambulance,distractor,3,2,NA,vehicle,flower,,1455302647340,flower,sunflower,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302659656,48,subSuperTrial,basic33,blackBear,target,4,4,bear,animal,cookies,distractor,3,3,NA,snack,socks,distractor,2,2,NA,clothing,bear,,1455302658256,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302667374,49,subSuperTrial,basic33,gummyBears,target,4,4,candy,snack,hamster,distractor,3,2,NA,animal,bed,distractor,2,3,NA,furniture,bears,,1455302665326,bears,gummyBears,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302672406,50,subSuperTrial,basic12,minivan,target,2,2,car,vehicle,sedan,distractor,4,4,car,vehicle,motorcycle,distractor,3,3,NA,vehicle,white car,,1455302671096,white car,minivan,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302677600,51,subSuperTrial,basic12,picnicTable,target,3,4,table,furniture,sideTable,distractor,4,2,table,furniture,bookcase,distractor,2,3,NA,furniture,picnic table,,1455302676489,picnic table,picnicTable,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302695266,53,subSuperTrial,basic12,poloShirt,target,3,4,shirt,clothing,dress,distractor,4,3,NA,clothing,campShirt,distractor,2,2,shirt,clothing,blue polo,,1455302691781,blue polo,poloShirt,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302716339,57,subSuperTrial,basic22,polarBear,target,2,3,bear,animal,squirrel,distractor,4,2,NA,animal,rabbit,distractor,3,4,NA,animal,bear,,1455302715032,bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302725001,58,subSuperTrial,basic23,suv,target,3,3,car,vehicle,ambulance,distractor,4,2,NA,vehicle,squirrel,distractor,2,4,NA,animal,suv,,1455302722986,suv,suv,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302734429,60,subSuperTrial,basic23,husky,target,4,3,dog,animal,rhino,distractor,2,2,NA,animal,train,distractor,3,4,NA,vehicle,dog,,1455302733325,dog,husky,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302739415,61,subSuperTrial,basic23,sportsCar,target,3,3,car,vehicle,firetruck,distractor,4,2,NA,vehicle,lamp,distractor,2,4,NA,furniture,car,,1455302737353,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302750491,63,subSuperTrial,basic12,parrot,target,3,2,bird,animal,lion,distractor,4,4,NA,animal,sparrow,distractor,2,3,bird,animal,parrot,,1455302748887,parrot,parrot,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302772441,67,subSuperTrial,basic23,rose,target,2,2,flower,plant,rosemary,distractor,4,4,NA,plant,socks,distractor,3,3,NA,clothing,rose,,1455302771179,rose,rose,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302797843,70,subSuperTrial,basic12,pug,target,4,3,dog,animal,snake,distractor,2,2,NA,animal,greyhound,distractor,3,4,dog,animal,dog___pug,,1455302796088,dog  pug,pug,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302803295,71,subSuperTrial,basic22,catfish,target,4,4,fish,animal,elephant,distractor,2,2,NA,animal,bison,distractor,3,3,NA,animal,fish,,1455302801597,fish,catfish,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0585-7,1455302809201,72,subSuperTrial,basic22,convertible,target,4,4,car,vehicle,motorcycle,distractor,2,2,NA,vehicle,train,distractor,3,3,NA,vehicle,car,,1455302807319,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
