gameid,roundNum,sender,tangramRef,pos,numWords,clauses,nouns,prepositions,verbs,determiners,pronouns,adjectives,adverbs,numbers,others,tags,acl
1503-c,3,matcher,None,"[u'PRP', u'VBP', u'RB', u'FW', u'VBD', u'DT', u'NN', u':', u'WP', u'VBP', u'PRP', u'VBG', u'DT', u'CD', u'IN', u'DT', u'JJ', u'JJ', u'NN', u'IN', u'DT', u'NN', u'IN', u'DT', u'JJ', u'NN', u'IN', u'DT', u'JJ', u'NN', u'CC', u'CD', u'JJ', u'NNS', u'IN', u'DT', u'NN', u':', u'FW', u'VBP', u'IN', u'IN', u'#', u'CD', u'CC', u'PRP', u'VBP', u'RB', u'VB', u'IN', u'PRP', u'VBZ', u'EX']",53,True,7,8,8,7,5,5,2,3,3,"[u'ROOT', u'nsubj', u'advmod', u'dobj', u'acl', u'det', u'dobj', u'punct', u'dep', u'aux', u'nsubj', u'dep', u'det', u'dobj', u'case', u'det', u'amod', u'compound', u'nmod:with', u'case', u'det', u'nmod:on', u'case', u'det', u'amod', u'nmod:with', u'case', u'det', u'amod', u'nmod:on', u'cc', u'nummod', u'amod', u'nmod:with', u'conj:and', u'case', u'det', u'nmod:above', u'punct', u'nsubj', u'conj:and', u'dobj', u'case', u'dep', u'nmod:in', u'cc', u'nsubj', u'aux', u'neg', u'conj:and', u'mark', u'nsubj', u'ccomp', u'advmod']",True
1503-c,3,director,None,"[u'DT', u'VBZ', u'DT', u'NN']",4,False,1,0,1,2,0,0,0,0,0,"[u'ROOT', u'nsubj', u'cop', u'det']",False
1503-c,3,matcher,None,"[u'#', u'CD']",2,False,0,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
1503-c,3,director,None,[u'UH'],1,False,0,0,0,0,0,0,0,0,1,[u'ROOT'],False
1503-c,3,director,None,"[u'TO', u'PRP', u'PRP', u'NN', u'IN', u'NNS', u'IN', u'DT', u'JJ', u'NN']",10,False,3,2,0,1,2,1,0,0,1,"[u'ROOT', u'case', u'nmod:to', u'nsubj', u'advmod', u'mwe', u'case', u'det', u'amod', u'nmod:like']",False
1503-c,3,matcher,None,"[u'RB', u'NN', u'JJ', u'IN', u'CD', u'CC', u'-LRB-', u'VBP', u'RB', u'VB', u'RB']",11,False,1,1,2,0,0,1,3,1,0,"[u'ROOT', u'dep', u'dep', u'case', u'nmod:because', u'cc', u'punct', u'dep', u'neg', u'compound', u'dobj']",False
1503-c,3,matcher,None,"[u'PRP', u'VBP']",2,False,0,0,1,0,1,0,0,0,0,"[u'ROOT', u'nsubj']",False
1503-c,3,matcher,I,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
1503-c,3,matcher,G,"[u'NN', u'IN', u'NN', u'RB']",4,False,2,1,0,0,0,0,1,0,0,"[u'ROOT', u'case', u'nmod:with', u'advmod']",False
1503-c,3,director,I,"[u'DT', u'NN', u'MD', u'VB', u'#', u'CD']",6,False,1,0,2,1,0,0,0,1,0,"[u'ROOT', u'det', u'nsubj', u'aux', u'cop', u'compound']",False
1503-c,3,director,G,"[u'NN', u'IN', u'DT', u'NN', u'RB', u'MD', u'VB', u'CD']",8,False,2,1,2,1,0,0,1,1,0,"[u'ROOT', u'mark', u'det', u'nsubj', u'advmod', u'aux', u'cop', u'advcl:with']",False
1503-c,3,matcher,F,"[u'LS', u':', u'NN', u'VBG', u'NNS', u'IN']",6,False,2,1,1,0,0,0,0,0,1,"[u'ROOT', u'punct', u'nsubj', u'parataxis', u'dobj', u'compound:prt']",False
1503-c,3,matcher,A,"[u'LS', u':', u'NN']",3,False,1,0,0,0,0,0,0,0,1,"[u'ROOT', u'punct', u'dep']",False
1503-c,3,matcher,None,"[u'LS', u':', u'NN', u'-LRB-', u'NN', u'NN', u':', u'JJ', u'NN', u'IN', u'NN', u'.', u'-RRB-']",13,False,5,1,0,0,0,1,0,0,1,"[u'ROOT', u'punct', u'dep', u'punct', u'compound', u'dep', u'punct', u'amod', u'dep', u'case', u'nmod:on', u'punct', u'punct']",False
1503-c,3,matcher,None,"[u'CD', u':', u'NN', u'NN', u':', u'JJ', u'NN', u'IN', u'DT', u'NN', u'IN', u'DT', u'NN', u'.']",14,False,5,2,0,2,0,1,0,1,0,"[u'ROOT', u'punct', u'dep', u'dep', u'punct', u'amod', u'dep', u'case', u'det', u'nmod:of', u'case', u'det', u'nmod:for', u'punct']",False
1503-c,3,matcher,None,"[u'CD', u':', u'VBZ']",3,False,0,0,1,0,0,0,0,1,0,"[u'ROOT', u'punct', u'dep']",False
1503-c,3,matcher,E,"[u'CD', u':', u'NN']",3,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'punct', u'dep']",False
1503-c,3,director,None,"[u'#', u'CD', u'MD', u'VB', u'#', u'CD']",6,False,0,0,2,0,0,0,0,2,0,"[u'ROOT', u'dep', u'nsubj', u'aux', u'cop', u'compound']",False
1503-c,3,director,None,"[u'#', u'CD', u'MD', u'VB', u'#', u'CD']",6,False,0,0,2,0,0,0,0,2,0,"[u'ROOT', u'dep', u'nsubj', u'aux', u'cop', u'compound']",False
1503-c,3,matcher,None,"[u'RB', u'RB', u'FW', u'VBP', u'DT', u'CD', u'IN', u'DT', u'CD', u'JJ', u'NNS', u'IN', u'NN', u':', u'WRB', u'VBZ', u'PRP', u'VB']",18,False,2,2,3,2,1,1,3,2,1,"[u'ROOT', u'mark', u'advmod', u'nsubj', u'det', u'dobj', u'case', u'det', u'nummod', u'amod', u'nmod:with', u'case', u'nmod:on', u'punct', u'advmod', u'aux', u'nsubj', u'dep']",False
1503-c,3,director,E,"[u'#', u'CD']",2,False,0,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
1503-c,3,matcher,None,"[u'WRB', u'RB', u'NN', u'CC', u'NN', u'IN', u'JJ', u'IN', u'NN', u'VBG', u'TO', u'DT', u'NN']",13,False,4,2,1,1,0,1,2,0,1,"[u'ROOT', u'case', u'nmod:about', u'cc', u'nmod:about', u'conj:and', u'case', u'nmod:on', u'case', u'compound', u'nmod:with', u'case', u'det', u'nmod:to']",False
1503-c,3,director,G,"[u'PRP', u'VBP', u'DT', u'VBZ', u'#', u'CD']",6,True,0,0,2,1,1,0,0,1,0,"[u'ROOT', u'nsubj', u'mark', u'cop', u'compound', u'ccomp']",False
1503-c,3,matcher,None,"[u'CD', u'VBZ', u'VBG', u'NN', u'IN', u'NN', u'RB', u'.', u'DT', u'CD', u'VBZ', u'JJR', u':', u'JJ', u'NN', u'IN', u'NN', u'IN', u'JJ', u'RB', u'DT', u'JJR', u'RB', u'VBZ', u'IN', u'DT', u'NN', u'IN', u'DT', u'JJ', u'NN', u'CC', u'DT', u'NN', u'VBG', u'TO', u'DT', u'NN']",38,False,8,5,5,6,0,5,3,2,1,"[u'ROOT', u'nsubj', u'aux', u'dobj', u'case', u'nmod:with', u'advmod', u'punct', u'ROOT', u'det', u'nsubj', u'cop', u'punct', u'amod', u'dep', u'case', u'nmod:on', u'mark', u'acl:on', u'advmod', u'det', u'amod', u'nummod', u'dobj', u'case', u'det', u'nmod:with', u'case', u'det', u'amod', u'nmod:on', u'cc', u'det', u'dep', u'conj:and', u'acl', u'case', u'det', u'nmod:to']",True
1503-c,3,matcher,None,"[u'PRP', u'VBP', u'RB', u'PRP', u'VBZ', u'CD']",6,True,0,0,2,0,2,0,1,1,0,"[u'ROOT', u'nsubj', u'advmod', u'nsubj', u'cop', u'ccomp']",False
1503-c,3,director,G,"[u'PRP', u'MD', u'VB', u'#', u'CD']",5,False,0,0,2,0,1,0,0,1,0,"[u'ROOT', u'nsubj', u'aux', u'cop', u'compound']",False
1503-c,3,matcher,None,"[u'RB', u'FW', u'VBP', u'DT', u'NN', u'IN', u'DT', u'JJ', u'NN', u'IN', u'DT', u'RB', u'JJ', u'NN', u'WDT', u'FW', u'FW', u'VBP', u':', u'CC', u'PRP', u'VBZ', u'CD', u'JJ', u'NNS', u'IN', u'DT', u'NN', u'-LRB-', u'CD', u'IN', u'JJ', u'CC', u'CD', u'IN', u'NN', u'-RRB-']",37,False,6,5,3,5,1,4,2,3,3,"[u'ROOT', u'advmod', u'nsubj', u'det', u'dobj', u'case', u'det', u'amod', u'nmod:at', u'case', u'det', u'advmod', u'amod', u'nmod:of', u'mark', u'compound', u'nsubj', u'dep', u'punct', u'cc', u'nsubj', u'parataxis', u'nummod', u'amod', u'dobj', u'case', u'det', u'nmod:on', u'punct', u'dep', u'case', u'nmod:at', u'cc', u'dep', u'conj:and', u'case', u'nmod:near', u'punct']",False
1503-c,3,matcher,None,"[u'MD', u'WDT', u'VB', u'CD']",4,False,0,0,2,1,0,0,0,1,0,"[u'ROOT', u'aux', u'nsubj', u'cop']",False
1503-c,3,director,None,"[u'PRP', u'VBP', u'RB', u'VB', u'DT', u'JJ', u'NNS', u'.', u'PRP$', u'DT', u'NNS']",11,False,2,0,2,2,2,1,1,0,0,"[u'ROOT', u'nsubj', u'aux', u'neg', u'det', u'amod', u'dobj', u'punct', u'ROOT', u'det', u'dobj']",False
1503-c,3,matcher,None,"[u'JJ', u'PRP', u'VBZ', u'RB', u'JJ']",5,True,0,0,1,0,1,2,1,0,0,"[u'ROOT', u'nsubjpass', u'auxpass', u'advmod', u'ccomp']",False
1503-c,3,director,G,"[u'DT', u'JJ', u'NN', u'PRP', u'VBP', u'DT', u'VBZ', u'JJ', u'TO', u'DT', u'VBZ', u'#', u'CD']",13,False,1,0,3,3,1,2,0,1,1,"[u'ROOT', u'det', u'amod', u'dobj', u'nsubj', u'nsubj', u'acl:relcl', u'ref', u'cop', u'mark', u'nsubj', u'cop', u'compound', u'advcl:to']",True
1503-c,3,matcher,None,"[u'DT', u'JJ', u'NN', u'VBZ', u'JJR', u'IN', u'DT', u'NN', u'CC', u'RB', u'JJR', u'IN', u'PRP', u'VBZ', u'RP']",15,False,2,2,2,2,1,3,2,0,0,"[u'ROOT', u'det', u'amod', u'nsubj', u'nsubj', u'cop', u'case', u'det', u'nmod:on', u'cc', u'advmod', u'conj:and', u'mark', u'nsubj', u'advcl:as', u'compound:prt']",False
1503-c,3,director,None,"[u'DT', u'NN']",2,False,1,0,0,1,0,0,0,0,0,"[u'ROOT', u'det']",False
1503-c,3,matcher,None,"[u'VBZ', u'DT', u'NN', u'VBP', u'CD', u'CC', u'CD', u'NNS', u'IN', u'DT', u'JJ', u'NN', u'.']",13,False,3,1,2,2,0,1,0,2,0,"[u'ROOT', u'aux', u'det', u'nsubj', u'compound', u'cc', u'conj:or', u'compound', u'dobj', u'case', u'det', u'amod', u'nmod:on', u'punct']",False
1503-c,3,director,None,[u'UH'],1,False,0,0,0,0,0,0,0,0,1,[u'ROOT'],False
1503-c,3,matcher,None,"[u'CD', u'CC', u'CD', u'.']",4,False,0,0,0,0,0,0,0,2,0,"[u'ROOT', u'cc', u'nummod', u'punct']",False
1503-c,3,director,G,"[u'#', u'CD']",2,False,0,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
1503-c,3,matcher,None,"[u'CD', u'CC', u'CD', u'NNS', u'IN', u'DT', u'JJ', u'NN']",8,False,2,1,0,1,0,1,0,2,0,"[u'ROOT', u'cc', u'conj:or', u'dep', u'case', u'det', u'amod', u'nmod:on']",False
1503-c,3,director,None,"[u'CD', u'NNS']",2,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
1503-c,3,matcher,None,"[u'EX', u'VBZ', u'RB', u'DT', u'JJR', u'NN', u'IN', u'DT', u'NN', u'NN', u'CC', u'CD', u'NN', u'IN', u'DT', u'NN', u'CC', u'CD', u'NN', u'IN', u'DT', u'NN', u'IN', u'DT', u'VBN', u'IN', u'PRP', u'VBP', u'RB', u'VB', u'WRB', u'PRP', u'VBZ']",33,True,7,5,5,5,2,1,3,2,1,"[u'ROOT', u'expl', u'advmod', u'det', u'amod', u'nsubj', u'case', u'det', u'compound', u'nmod:with', u'cc', u'nummod', u'nsubj', u'conj:and', u'case', u'det', u'nmod:on', u'cc', u'nummod', u'conj:and', u'conj:and', u'case', u'det', u'nmod:on', u'case', u'det', u'nmod:on', u'mark', u'nsubj', u'aux', u'neg', u'ccomp', u'advmod', u'nsubj', u'ccomp']",False
1503-c,3,director,B,"[u'#', u'CD']",2,False,0,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
1503-c,3,matcher,None,"[u'JJR', u'IN', u'DT', u'NN']",4,False,1,1,0,1,0,1,0,0,0,"[u'ROOT', u'case', u'det', u'nmod:than']",False
1503-c,3,director,None,"[u'UH', u',', u'DT', u'CD', u'JJR', u'IN', u'DT', u'NN', u'MD', u'VB', u'#', u'CD', u'CC', u'DT', u'NN', u'MD', u'VB', u'#', u'CD']",19,True,2,1,4,3,0,1,0,3,1,"[u'ROOT', u'advmod', u'punct', u'det', u'nsubj', u'amod', u'mark', u'det', u'nsubj', u'aux', u'cop', u'dep', u'ccomp', u'cc', u'det', u'ccomp', u'conj:and', u'aux', u'cop', u'compound']",False
1503-c,3,matcher,None,"[u'VB', u'IN', u'DT', u'JJ', u'NN', u'IN', u'DT', u'JJ', u'NN', u'IN', u'IN', u'PRP', u'VBZ', u'VBG', u'IN', u'DT', u'NN']",17,False,3,5,3,3,1,2,0,0,0,"[u'ROOT', u'mark', u'det', u'amod', u'nsubj', u'case', u'det', u'nmod:on', u'advcl:for', u'advmod', u'mark', u'nsubj', u'aux', u'advcl:though', u'case', u'det', u'nmod:on']",False
1503-c,3,matcher,None,"[u'VBZ', u'IN', u'CD']",3,False,0,1,1,0,0,0,0,1,0,"[u'ROOT', u'cop', u'nsubj']",False
1503-c,3,director,B,"[u'UH', u',', u'DT', u'NN', u'VBG', u'IN', u'DT', u'NN', u'MD', u'VB', u'#', u'CD']",12,False,2,1,3,2,0,0,0,1,1,"[u'ROOT', u'advmod', u'punct', u'det', u'nsubj', u'acl', u'case', u'det', u'nmod:on', u'aux', u'cop', u'compound']",True
1503-c,3,matcher,None,"[u'VB', u'WP', u'MD', u'PRP', u'VB', u'DT', u'IN', u'PRP', u'VBP', u'IN', u'DT', u'JJ', u'NN']",13,False,1,2,4,2,3,1,0,0,0,"[u'ROOT', u'dep', u'aux', u'nsubj', u'dep', u'mark', u'mark', u'nsubj', u'advcl:so', u'case', u'det', u'amod', u'nmod:for']",False
1503-c,3,director,None,"[u'NN', u'NNS', u'VBP']",3,False,2,0,1,0,0,0,0,0,0,"[u'ROOT', u'compound', u'nsubj']",False
1503-c,3,matcher,None,"[u'JJ', u':', u'CC', u'CD', u'.']",5,False,0,0,0,0,0,1,0,1,0,"[u'ROOT', u'punct', u'cc', u'dep', u'punct']",False
1503-c,3,director,H,"[u'#', u'CD', u'VBZ', u'DT', u'JJ', u'RB', u'JJ', u'CD', u'IN', u'DT', u'NN', u'IN', u'DT', u'NN', u'.', u'PRP', u'VBZ', u'IN', u'PRP', u'VBZ', u'DT', u'NN', u'IN', u'DT', u'.']",25,False,3,4,3,5,2,2,1,2,0,"[u'ROOT', u'dep', u'nsubj', u'cop', u'det', u'amod', u'advmod', u'amod', u'case', u'det', u'nmod:with', u'case', u'det', u'nmod:on', u'punct', u'ROOT', u'nsubj', u'mark', u'nsubj', u'advcl:like', u'neg', u'dobj', u'case', u'nmod:at', u'punct']",False
1503-c,3,matcher,None,"[u'RB', u':', u'VBZ', u'VB', u'PRP', u'DT', u'NN', u':', u'VBZ', u'VB']",10,True,1,0,4,1,1,0,1,0,0,"[u'ROOT', u'nsubj', u'punct', u'dep', u'ccomp', u'nsubj', u'neg', u'xcomp', u'punct', u'xcomp']",False
1503-c,4,matcher,None,"[u'NN', u':', u'.', u'RB']",4,False,1,0,0,0,0,0,1,0,0,"[u'ROOT', u'nsubj', u'punct', u'ROOT']",False
1503-c,4,director,None,"[u'DT', u'VBD', u'RB', u'JJR', u'.']",5,False,0,0,1,1,0,1,1,0,0,"[u'ROOT', u'nsubj', u'cop', u'advmod', u'punct']",False
1503-c,4,director,B,"[u'JJ', u'NN', u'NNS', u'VBZ', u'#', u'CD']",6,False,2,0,1,0,0,1,0,1,0,"[u'ROOT', u'compound', u'compound', u'nsubj', u'cop', u'compound']",False
1503-c,4,director,I,"[u'NN', u'VBZ', u'#', u'CD']",4,False,1,0,1,0,0,0,0,1,0,"[u'ROOT', u'nsubj', u'cop', u'compound']",False
1503-c,4,director,F,"[u'NN', u'VBG', u'VBZ', u'#', u'CD']",5,False,1,0,2,0,0,0,0,1,0,"[u'ROOT', u'compound', u'nsubj', u'cop', u'compound']",False
1503-c,4,director,A,"[u'NNP', u'NN', u'VBZ', u'#', u'CD']",5,False,2,0,1,0,0,0,0,1,0,"[u'ROOT', u'compound', u'nsubj', u'cop', u'compound']",False
1503-c,4,director,K,"[u'NNP', u'VBZ', u'#', u'CD']",4,False,1,0,1,0,0,0,0,1,0,"[u'ROOT', u'nsubj', u'cop', u'compound']",False
1503-c,4,director,L,"[u'NNP', u'VBZ', u'#', u'CD']",4,False,1,0,1,0,0,0,0,1,0,"[u'ROOT', u'nsubj', u'cop', u'compound']",False
1503-c,4,director,D,"[u'NN', u'VBZ', u'#', u'CD']",4,False,1,0,1,0,0,0,0,1,0,"[u'ROOT', u'nsubj', u'cop', u'compound']",False
1503-c,4,director,H,"[u'NNP', u'NN', u'VBZ', u'#', u'CD']",5,False,2,0,1,0,0,0,0,1,0,"[u'ROOT', u'compound', u'nsubj', u'cop', u'compound']",False
1503-c,4,matcher,C,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
1503-c,4,director,C,"[u'#', u'CD']",2,False,0,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
1503-c,4,director,E,"[u'NNP', u'VBZ', u'#', u'CD']",4,False,1,0,1,0,0,0,0,1,0,"[u'ROOT', u'nsubj', u'cop', u'compound']",False
1503-c,4,matcher,None,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
1503-c,4,director,J,"[u'#', u'CD']",2,False,0,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
1503-c,4,matcher,None,"[u'CC', u'NN', u'VBZ', u'CD']",4,False,1,0,1,0,0,0,0,1,0,"[u'ROOT', u'cc', u'cop', u'acl:relcl']",True
1503-c,4,director,None,[u'UH'],1,False,0,0,0,0,0,0,0,0,1,[u'ROOT'],False
1503-c,4,director,None,"[u'NNP', u'NNP']",2,False,2,0,0,0,0,0,0,0,0,"[u'ROOT', u'compound']",False
1503-c,5,matcher,None,"[u'PRP', u'VBP', u'JJ', u'.']",4,False,0,0,1,0,1,1,0,0,0,"[u'ROOT', u'nsubj', u'cop', u'punct']",False
1503-c,5,director,None,"[u'UH', u'IN']",2,False,0,1,0,0,0,0,0,0,1,"[u'ROOT', u'compound']",False
1503-c,5,director,J,"[u'NN', u'#', u'CD']",3,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'compound', u'dobj']",False
1503-c,5,matcher,C,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
1503-c,5,director,G,"[u'NN', u'#', u'CD']",3,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'dep', u'dep']",False
1503-c,5,director,K,"[u'NNP', u'#', u'CD']",3,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'dep', u'dep']",False
1503-c,5,director,D,"[u'NN', u'#', u'CD']",3,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'compound', u'dobj']",False
1503-c,5,director,E,"[u'NNP', u'#', u'CD']",3,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'dep', u'dep']",False
1503-c,5,director,I,"[u'NN', u'#', u'CD']",3,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'compound', u'dobj']",False
1503-c,5,director,C,"[u'NN', u'#', u'CD']",3,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'dep', u'dep']",False
1503-c,5,director,B,"[u'NN', u'NNS', u'#', u'CD']",4,False,2,0,0,0,0,0,0,1,0,"[u'ROOT', u'compound', u'dep', u'dep']",False
1503-c,5,director,L,"[u'NNP', u'#', u'CD']",3,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'dep', u'dep']",False
1503-c,5,director,F,"[u'VBG', u'#', u'CD']",3,False,0,0,1,0,0,0,0,1,0,"[u'ROOT', u'compound', u'dobj']",False
1503-c,5,director,A,"[u'NNP', u'#', u'CD']",3,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'dep', u'dep']",False
1503-c,5,director,H,"[u'NNP', u'NN', u'#', u'CD']",4,False,2,0,0,0,0,0,0,1,0,"[u'ROOT', u'dep', u'dep', u'dep']",False
1503-c,6,director,None,"[u'RB', u'RB', u':', u'-RRB-']",4,False,0,0,0,0,0,0,2,0,0,"[u'ROOT', u'advmod', u'punct', u'dep']",False
1503-c,6,director,A,"[u'NN', u'#', u'CD']",3,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'dep', u'dep']",False
1503-c,6,director,K,"[u'NNP', u'#', u'CD']",3,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'dep', u'dep']",False
1503-c,6,director,G,"[u'NN', u'#', u'CD']",3,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'compound', u'dobj']",False
1503-c,6,director,I,"[u'NN', u'#', u'CD']",3,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'compound', u'dobj']",False
1503-c,6,director,L,"[u'NNP', u'#', u'CD']",3,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'dep', u'dep']",False
1503-c,6,director,C,"[u'NN', u'#', u'CD']",3,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'dep', u'dep']",False
1503-c,6,director,B,"[u'NN', u'NNS', u'#', u'CD']",4,False,2,0,0,0,0,0,0,1,0,"[u'ROOT', u'compound', u'dep', u'dep']",False
1503-c,6,director,E,"[u'NNP', u'#', u'CD']",3,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'dep', u'dep']",False
1503-c,6,director,J,"[u'NN', u'#', u'CD']",3,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'compound', u'dobj']",False
1503-c,6,director,D,"[u'NN', u'#', u'CD']",3,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'compound', u'dobj']",False
1503-c,6,director,H,"[u'NNP', u'NN', u'#', u'CD']",4,False,2,0,0,0,0,0,0,1,0,"[u'ROOT', u'dep', u'dep', u'dep']",False
1503-c,6,director,F,"[u'VBG', u'#', u'CD']",3,False,0,0,1,0,0,0,0,1,0,"[u'ROOT', u'compound', u'dobj']",False
1503-c,6,matcher,None,"[u'PRP', u'VBD', u'PRP', u'DT', u'NN', u'CC', u'RB', u'PRP', u'VBD', u'PRP', u':', u'PRP', u'RB', u'VBD', u'RB', u'.']",16,False,1,0,3,1,5,0,3,0,0,"[u'ROOT', u'nsubj', u'dobj', u'dep', u'mark', u'cc', u'advmod', u'nsubj', u'advcl:while', u'dobj', u'punct', u'nsubj', u'advmod', u'parataxis', u'advmod', u'punct']",False
4871-5,1,matcher,None,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4871-5,1,director,None,"[u'UH', u',', u'IN', u'PRP', u'VBP', u'VBG', u'TO', u'VB', u'TO', u'VB', u'DT', u'NNS', u'.', u'VB', u'PRP', u'VB', u'IN', u'PRP', u'VBP', u'NN']",20,True,2,2,7,1,3,0,0,0,3,"[u'ROOT', u'discourse', u'punct', u'advmod', u'nsubj', u'nsubj:xsubj', u'aux', u'mark', u'xcomp', u'mark', u'xcomp', u'det', u'dobj', u'punct', u'ROOT', u'nsubj', u'ccomp', u'mark', u'nsubj', u'advcl:if', u'dobj']",False
4871-5,1,director,None,"[u'IN', u'CD', u',', u'PRP', u'VBZ', u'IN', u'DT', u'NN', u'VBG', u'JJ']",10,False,1,2,2,1,1,1,0,1,0,"[u'ROOT', u'case', u'nmod:for', u'punct', u'nsubj', u'case', u'det', u'compound', u'amod', u'nmod:like']",False
4871-5,1,matcher,F,"[u'LS', u'VB', u'DT', u'NN', u'VBG']",5,False,1,0,2,1,0,0,0,0,1,"[u'ROOT', u'nsubj', u'det', u'dobj', u'acl']",True
4871-5,1,director,I,"[u'IN', u'CD', u',', u'PRP', u'VBZ', u'IN', u'DT', u'NN', u'VBZ', u'VBG', u'IN', u'CD', u'NN', u'IN', u'CD', u'NN', u'VBD', u'RB', u',', u'CC', u'DT', u'NNS', u'VBD', u'RP', u'NN']",25,False,5,4,5,2,1,0,2,3,0,"[u'ROOT', u'case', u'nmod:for', u'punct', u'nsubj', u'mark', u'det', u'nsubj', u'aux', u'advcl:like', u'case', u'nummod', u'nmod:on', u'case', u'nummod', u'nmod:with', u'acl', u'advmod', u'punct', u'cc', u'det', u'nmod:with', u'conj:and', u'acl', u'case', u'nmod:out']",True
4871-5,1,director,None,"[u'VB', u'PRP', u'VB', u'CD', u'IN', u'DT', u'VBZ', u'RB', u'JJ', u'TO', u'VB']",11,True,0,1,4,1,1,1,1,1,1,"[u'ROOT', u'nsubj', u'ccomp', u'dobj', u'mark', u'nsubj', u'nsubj:xsubj', u'cop', u'advmod', u'advcl:because', u'mark', u'xcomp']",False
4871-5,1,director,L,"[u'IN', u'CD', u',', u'PRP', u'VBZ', u'IN', u'NN', u'VBZ', u'VBG', u'RB', u'CC', u'VBG', u'IN', u'DT', u'NN', u',', u'IN', u'CD', u'NN', u'VBG', u'RB']",21,False,3,4,5,1,1,0,2,2,0,"[u'ROOT', u'case', u'nmod:for', u'punct', u'nsubj', u'mark', u'nsubj', u'nsubj', u'aux', u'advcl:like', u'advmod', u'cc', u'advcl:like', u'conj:and', u'case', u'det', u'nmod:at', u'punct', u'case', u'nummod', u'nmod:with', u'acl', u'advmod']",True
4871-5,1,director,B,"[u'IN', u'CD', u',', u'PRP', u'VBZ', u'IN', u'NN', u'VBG', u'CC', u'VBG', u'RB', u',', u'CC', u'EX', u'VBZ', u'RB', u'DT', u'NN', u'IN', u'NN', u'IN', u'IN', u'NN', u'IN', u'PRP$', u'NN']",26,False,5,6,4,1,2,0,2,1,1,"[u'ROOT', u'case', u'nmod:for', u'punct', u'nsubj', u'mark', u'nsubj', u'acl', u'cc', u'acl', u'conj:and', u'advcl:like', u'punct', u'cc', u'expl', u'advcl:like', u'conj:but', u'advmod', u'det', u'nsubj', u'case', u'nmod:of', u'case', u'mwe', u'nmod:out_of', u'case', u'nmod:poss', u'nmod:on']",True
4871-5,1,director,None,"[u'CC', u'PRP', u'VBZ', u'DT', u'JJ', u'CD', u',', u'RB', u'DT', u'JJR', u'CD']",11,False,0,0,1,2,1,2,1,2,0,"[u'ROOT', u'cc', u'nsubj', u'cop', u'det', u'amod', u'punct', u'neg', u'det', u'amod', u'appos']",False
4871-5,1,director,D,"[u'IN', u'CD', u',', u'PRP', u'VBZ', u'IN', u'NN', u'NN', u'CC', u'VBG', u'RB', u',', u'CC', u'PRP', u'VBP', u'VBG', u'DT', u'NN', u'IN', u'JJ', u'NNS']",21,False,4,3,4,1,2,1,1,1,0,"[u'ROOT', u'case', u'nmod:for', u'punct', u'nsubj', u'case', u'nmod:like', u'acl', u'cc', u'acl', u'conj:and', u'advmod', u'punct', u'cc', u'nsubj', u'aux', u'conj:and', u'det', u'dobj', u'case', u'amod', u'nmod:with']",True
4871-5,1,director,A,"[u'IN', u'CD', u',', u'PRP', u'VBZ', u'IN', u'NN', u'VBG', u'IN', u'DT', u'NN', u',', u'IN', u'DT', u'NN', u'IN', u'PRP$', u'NN']",18,False,4,5,2,2,2,0,0,1,0,"[u'ROOT', u'case', u'nmod:for', u'punct', u'nsubj', u'case', u'compound', u'nmod:like', u'case', u'det', u'nmod:towards', u'punct', u'case', u'det', u'nmod:with', u'case', u'nmod:poss', u'nmod:on']",False
